date,party,votes
2016-11-19,PNV,1.2174094087194742
2016-11-19,BIL,0.8423381222751933
2016-11-19,CC,0.3117653622576587
2016-11-19,COM,0
2016-11-19,MAR,0
2016-11-19,VOX,0
2016-11-17,PP,34.77083734977914
2016-11-17,UP,21.901396776376117
2016-11-17,PSOE,18.7207522493102
2016-11-17,Cs,13.325394108760197
2016-11-17,ERC,2.760784304464589
2016-11-17,PDC,1.7097048295732917
2016-11-17,PAC,1.3023890378894214
2016-11-17,PNV,1.2165522279787069
2016-11-17,BIL,0.844075034477272
2016-11-17,CC,0.31290992028782894
2016-11-17,COM,0
2016-11-17,MAR,0
2016-11-17,VOX,0
2016-11-15,PP,34.83332038829703
2016-11-15,UP,21.896615089227982
2016-11-15,PSOE,18.703057411348873
2016-11-15,Cs,13.310859314588724
2016-11-15,ERC,2.7599709305708413
2016-11-15,PDC,1.7175553436951545
2016-11-15,PAC,1.3020857002275532
2016-11-15,PNV,1.2159141360142696
2016-11-15,BIL,0.844975900674536
2016-11-15,CC,0.31434696261075556
2016-11-15,COM,0
2016-11-15,MAR,0
2016-11-15,VOX,0
2016-11-13,PP,34.87150930605593
2016-11-13,UP,21.88825259993697
2016-11-13,PSOE,18.66637517993057
2016-11-13,Cs,13.327032955849695
2016-11-13,ERC,2.7627385668406514
2016-11-13,PDC,1.7222587381854875
2016-11-13,PAC,1.3018201593499286
2016-11-13,PNV,1.2169840638721983
2016-11-13,BIL,0.8459406885312736
2016-11-13,CC,0.31588597138585284
2016-11-13,COM,0
2016-11-13,MAR,0
2016-11-13,VOX,0
2016-11-11,PP,34.90991766445757
2016-11-11,UP,21.881630326942986
2016-11-11,PSOE,18.631480085062964
2016-11-11,Cs,13.342356253972557
2016-11-11,ERC,2.7660117527897814
2016-11-11,PDC,1.730540794329443
2016-11-11,PAC,1.3015878775492233
2016-11-11,PNV,1.217134169839547
2016-11-11,BIL,0.8473047117227503
2016-11-11,CC,0.3175163900638976
2016-11-11,COM,0
2016-11-11,MAR,0
2016-11-11,VOX,0
2016-11-09,PP,34.90422984862188
2016-11-09,UP,21.910535359247973
2016-11-09,PSOE,18.56555733286974
2016-11-09,Cs,13.381407787660734
2016-11-09,ERC,2.761913737259058
2016-11-09,PDC,1.7338739795064495
2016-11-09,PAC,1.3013848205553162
2016-11-09,PNV,1.2130160871793694
2016-11-09,BIL,0.838046062354269
2016-11-09,CC,0.3205443754941312
2016-11-09,COM,0
2016-11-09,MAR,0
2016-11-09,VOX,0
2016-11-07,PP,34.91247437958658
2016-11-07,UP,21.924160354185528
2016-11-07,PSOE,18.560904849037676
2016-11-07,Cs,13.389114595116384
2016-11-07,ERC,2.777920747263137
2016-11-07,PDC,1.743044432344674
2016-11-07,PAC,1.3012074118038501
2016-11-07,PNV,1.2134107493708748
2016-11-07,BIL,0.8397963113315783
2016-11-07,CC,0.32238374550183696
2016-11-07,COM,0
2016-11-07,MAR,0
2016-11-07,VOX,0
2016-11-05,PP,34.918319722847755
2016-11-05,UP,21.939318267580667
2016-11-05,PSOE,18.550548662499732
2016-11-05,Cs,13.381527685222181
2016-11-05,ERC,2.7771166947248798
2016-11-05,PDC,1.748566739469365
2016-11-05,PAC,1.3011272173430113
2016-11-05,PNV,1.2140275704974743
2016-11-05,BIL,0.84037148410833
2016-11-05,CC,0.3247843767910999
2016-11-05,COM,0
2016-11-05,MAR,0
2016-11-05,VOX,0
2016-11-03,PP,34.94568081447386
2016-11-03,UP,21.918097213788165
2016-11-03,PSOE,18.581632182012235
2016-11-03,Cs,13.307955418292718
2016-11-03,ERC,2.770997747195016
2016-11-03,PDC,1.7699283208812067
2016-11-03,PAC,1.3001483051571965
2016-11-03,PNV,1.2254971814703948
2016-11-03,BIL,0.8511902364410483
2016-11-03,CC,0.33322810665686126
2016-11-03,COM,0
2016-11-03,MAR,0
2016-11-03,VOX,0
2016-11-01,PP,35.06058248469032
2016-11-01,UP,21.873808648655267
2016-11-01,PSOE,18.55938631050242
2016-11-01,Cs,13.17805753680894
2016-11-01,ERC,2.77185434783169
2016-11-01,PDC,1.779687129036318
2016-11-01,PAC,1.3001480388863922
2016-11-01,PNV,1.2503656939761296
2016-11-01,BIL,0.8681922860403598
2016-11-01,CC,0.35092103548156056
2016-11-01,COM,0
2016-11-01,MAR,0
2016-11-01,VOX,0
2016-10-30,PP,35.19200987585846
2016-10-30,UP,21.914236388402607
2016-10-30,PSOE,18.557729864727396
2016-10-30,Cs,13.065973107772386
2016-10-30,ERC,2.775371515597752
2016-10-30,PDC,1.785923753674417
2016-10-30,PAC,1.3001477341202028
2016-10-30,PNV,1.2553625874005807
2016-10-30,BIL,0.8707472961211385
2016-10-30,CC,0.3554621674074364
2016-10-30,COM,0
2016-10-30,MAR,0
2016-10-30,VOX,0
2016-10-28,PP,35.193882985465834
2016-10-28,UP,21.848396767525884
2016-10-28,PSOE,18.538691110883835
2016-10-28,Cs,13.041357608093145
2016-10-28,ERC,2.7954143865723364
2016-10-28,PDC,1.8968614355922864
2016-10-28,PAC,1.3001473854905008
2016-10-28,PNV,1.2751094247583101
2016-10-28,BIL,0.9087438337541107
2016-10-28,CC,0.35847509487863183
2016-10-28,COM,0
2016-10-28,MAR,0
2016-10-28,VOX,0
2016-10-26,PP,35.446699876254144
2016-10-26,UP,21.743248332968772
2016-10-26,PSOE,18.550958290335796
2016-10-26,Cs,12.878179618711448
2016-10-26,ERC,2.7969012350197127
2016-10-26,PDC,1.8993754734505088
2016-10-26,PAC,1.300146986942158
2016-10-26,PNV,1.2806836068096075
2016-10-26,BIL,0.909327898777376
2016-10-26,CC,0.36137696921044593
2016-10-26,COM,0
2016-10-26,MAR,0
2016-10-26,VOX,0
2016-10-24,PP,35.48533596648722
2016-10-24,UP,21.75152918438303
2016-10-24,PSOE,18.56028820799624
2016-10-24,Cs,12.760436892685147
2016-10-24,ERC,2.7997864844498332
2016-10-24,PDC,1.901791325069335
2016-10-24,PAC,1.3001465316643965
2016-10-24,PNV,1.2873628282082612
2016-10-24,BIL,0.9098855357756257
2016-10-24,CC,0.36414753828620444
2016-10-24,COM,0
2016-10-24,MAR,0
2016-10-24,VOX,0
2016-10-22,PP,35.91000156136695
2016-10-22,UP,21.756121955100934
2016-10-22,PSOE,18.45099090324472
2016-10-22,Cs,12.602952996277685
2016-10-22,ERC,2.802627079688986
2016-10-22,PDC,1.9041697872346142
2016-10-22,PAC,1.3001460120215254
2016-10-22,PNV,1.293938677182769
2016-10-22,BIL,0.9104135111016399
2016-10-22,CC,0.36677073602166643
2016-10-22,COM,0
2016-10-22,MAR,0
2016-10-22,VOX,0
2016-10-20,PP,35.934371340070115
2016-10-20,UP,21.758360996867083
2016-10-20,PSOE,18.465305913443196
2016-10-20,Cs,12.590924064252105
2016-10-20,ERC,2.8053760186301813
2016-10-20,PDC,1.906879768373485
2016-10-20,PAC,1.3
2016-10-20,PNV,1.299952828881083
2016-10-20,BIL,0.896140340971946
2016-10-20,CC,0.3689023846735262
2016-10-20,COM,0
2016-10-20,MAR,0
2016-10-20,VOX,0
2016-10-18,PP,35.958697627802344
2016-10-18,UP,21.73213623372893
2016-10-18,PSOE,18.469335740617648
2016-10-18,Cs,12.599085654012967
2016-10-18,ERC,2.8075286830485786
2016-10-18,PDC,1.9114369883828435
2016-10-18,PNV,1.3040876937896817
2016-10-18,PAC,1.3000000000000003
2016-10-18,BIL,0.8958589678734595
2016-10-18,CC,0.3696083454119286
2016-10-18,COM,0
2016-10-18,MAR,0
2016-10-18,VOX,0
2016-10-16,PP,35.88380568975316
2016-10-16,UP,21.51726430972267
2016-10-16,PSOE,18.757005792169345
2016-10-16,Cs,12.717383218129065
2016-10-16,ERC,2.7958702097983577
2016-10-16,PDC,1.916282419487474
2016-10-16,PNV,1.3076920540951227
2016-10-16,PAC,1.3000000000000003
2016-10-16,BIL,0.8964625946214281
2016-10-16,CC,0.37064869019034985
2016-10-16,COM,0
2016-10-16,MAR,0
2016-10-16,VOX,0
2016-10-14,PP,35.884957027984534
2016-10-14,UP,21.51621623316945
2016-10-14,PSOE,18.757927607334068
2016-10-14,Cs,12.716602279954817
2016-10-14,ERC,2.7959059995431463
2016-10-14,PDC,1.9188799475242706
2016-10-14,PNV,1.309389344118432
2016-10-14,PAC,1.3
2016-10-14,BIL,0.8962773567082372
2016-10-14,CC,0.3712599933593426
2016-10-14,COM,0
2016-10-14,MAR,0
2016-10-14,VOX,0
2016-10-12,PP,35.862865021147215
2016-10-12,UP,21.508210647236563
2016-10-12,PSOE,18.767710353493452
2016-10-12,Cs,12.729448164530435
2016-10-12,ERC,2.795932899556047
2016-10-12,PDC,1.9211993976525088
2016-10-12,PNV,1.3110176786993917
2016-10-12,PAC,1.3
2016-10-12,BIL,0.8962440168931692
2016-10-12,CC,0.37189819444769223
2016-10-12,COM,0
2016-10-12,MAR,0
2016-10-12,VOX,0
2016-10-10,PP,35.82036426194642
2016-10-10,UP,21.494186763301798
2016-10-10,PSOE,18.787094527542013
2016-10-10,Cs,12.75424507330108
2016-10-10,ERC,2.7959566729806755
2016-10-10,PDC,1.9232492581118694
2016-10-10,PNV,1.3166243999597333
2016-10-10,PAC,1.3
2016-10-10,BIL,0.8913400636762874
2016-10-10,CC,0.37246301368097967
2016-10-10,COM,0
2016-10-10,MAR,0
2016-10-10,VOX,0
2016-10-08,PP,35.77760165834905
2016-10-08,UP,21.474373022880044
2016-10-08,PSOE,18.821156117262518
2016-10-08,Cs,12.770802901915545
2016-10-08,ERC,2.7959564140020654
2016-10-08,PDC,1.935822127561533
2016-10-08,PNV,1.3167388812014673
2016-10-08,PAC,1.3
2016-10-08,BIL,0.8913200833228264
2016-10-08,CC,0.3724881255697295
2016-10-08,COM,0
2016-10-08,MAR,0
2016-10-08,VOX,0
2016-10-06,PP,35.736254969470586
2016-10-06,UP,21.415283619120217
2016-10-06,PSOE,18.91865419557882
2016-10-06,Cs,12.768581610369813
2016-10-06,ERC,2.791379292970478
2016-10-06,PDC,1.941210107221071
2016-10-06,PNV,1.3172216929681237
2016-10-06,PAC,1.3
2016-10-06,BIL,0.8937395783067804
2016-10-06,CC,0.369137602180679
2016-10-06,COM,0
2016-10-06,MAR,0
2016-10-06,VOX,0
2016-10-04,PP,35.69727998048761
2016-10-04,UP,21.3884689389461
2016-10-04,PSOE,18.99316606033781
2016-10-04,Cs,12.766866535502837
2016-10-04,ERC,2.7908794445643457
2016-10-04,PDC,1.9473407105303073
2016-10-04,PNV,1.3201752149754389
2016-10-04,PAC,1.2999999999999998
2016-10-04,BIL,0.8959498042998222
2016-10-04,CC,0.36614289216194185
2016-10-04,COM,0
2016-10-04,MAR,0
2016-10-04,VOX,0
2016-10-02,PP,35.65358734494696
2016-10-02,UP,21.37063373004533
2016-10-02,PSOE,19.047791243503923
2016-10-02,Cs,12.76804103671187
2016-10-02,ERC,2.7902353584091006
2016-10-02,PDC,1.951823062378318
2016-10-02,PNV,1.3251917627046075
2016-10-02,PAC,1.3
2016-10-02,BIL,0.9002012416195563
2016-10-02,CC,0.36478398318019745
2016-10-02,COM,0
2016-10-02,MAR,0
2016-10-02,VOX,0
2016-09-30,PP,35.60036842589132
2016-09-30,UP,21.3468849288226
2016-09-30,PSOE,19.101635990307994
2016-09-30,Cs,12.78124777502244
2016-09-30,ERC,2.7892626246412857
2016-09-30,PDC,1.956164045507108
2016-09-30,PNV,1.330151406050487
2016-09-30,PAC,1.3
2016-09-30,BIL,0.9040936333329397
2016-09-30,CC,0.3634933263576152
2016-09-30,COM,0
2016-09-30,MAR,0
2016-09-30,VOX,0
2016-09-28,PP,35.548558814882156
2016-09-28,UP,21.324760136025734
2016-09-28,PSOE,19.152913225694103
2016-09-28,Cs,12.793144827145591
2016-09-28,ERC,2.7886406133243433
2016-09-28,PDC,1.960333949713863
2016-09-28,PNV,1.3347985405983918
2016-09-28,PAC,1.2999999999999998
2016-09-28,BIL,0.9078603763107771
2016-09-28,CC,0.362277246710252
2016-09-28,COM,0
2016-09-28,MAR,0
2016-09-28,VOX,0
2016-09-26,PP,35.53372178720531
2016-09-26,UP,21.300143095551302
2016-09-26,PSOE,19.189625171284717
2016-09-26,Cs,12.765141153711408
2016-09-26,ERC,2.787589702417363
2016-09-26,PDC,1.9667715868344695
2016-09-26,PNV,1.336886003493043
2016-09-26,PAC,1.2999999999999998
2016-09-26,BIL,0.9118514811903586
2016-09-26,CC,0.36374586289316074
2016-09-26,COM,0
2016-09-26,MAR,0
2016-09-26,VOX,0
2016-09-24,PP,35.51827616958307
2016-09-24,UP,20.847906164748416
2016-09-24,PSOE,19.227861961074545
2016-09-24,Cs,12.770219719321194
2016-09-24,ERC,2.786521028235763
2016-09-24,PDC,1.9733180376664217
2016-09-24,PNV,1.339008750231845
2016-09-24,PAC,1.2999999999999998
2016-09-24,BIL,0.9158572024173341
2016-09-24,CC,0.36521985748755337
2016-09-24,COM,0
2016-09-24,MAR,0
2016-09-24,VOX,0
2016-09-22,PP,34.94422518781608
2016-09-22,UP,20.834073001635993
2016-09-22,PSOE,20.314591338948976
2016-09-22,Cs,12.630744622133864
2016-09-22,ERC,2.785442859704789
2016-09-22,PDC,1.9799094069298946
2016-09-22,PNV,1.3411639593708091
2016-09-22,PAC,1.3
2016-09-22,BIL,0.9198417108780221
2016-09-22,CC,0.36669391364237436
2016-09-22,COM,0
2016-09-22,MAR,0
2016-09-22,VOX,0
2016-09-20,PP,34.83646867856101
2016-09-20,UP,20.784190771555643
2016-09-20,PSOE,20.58178777718356
2016-09-20,Cs,12.581190022839358
2016-09-20,ERC,2.784369055595679
2016-09-20,PDC,1.9864882155731862
2016-09-20,PNV,1.343295937326271
2016-09-20,PAC,1.3
2016-09-20,BIL,0.9237624789655868
2016-09-20,CC,0.3681360458542771
2016-09-20,COM,0
2016-09-20,MAR,0
2016-09-20,VOX,0
2016-09-18,PP,34.746227177651306
2016-09-18,PSOE,20.774839767723172
2016-09-18,UP,20.760426178710507
2016-09-18,Cs,12.5771683016595
2016-09-18,ERC,2.7844174648928908
2016-09-18,PDC,1.9856858818441885
2016-09-18,PNV,1.3416825044693006
2016-09-18,PAC,1.3000000000000003
2016-09-18,BIL,0.9222089840845347
2016-09-18,CC,0.3672807866567041
2016-09-18,COM,0
2016-09-18,MAR,0
2016-09-18,VOX,0
2016-09-16,PP,34.69656317543216
2016-09-16,PSOE,20.881874784310966
2016-09-16,UP,20.736034715673227
2016-09-16,Cs,12.577733166752529
2016-09-16,ERC,2.784445807310867
2016-09-16,PDC,1.9847604157569758
2016-09-16,PNV,1.3398540315566863
2016-09-16,PAC,1.3
2016-09-16,BIL,0.9204714882175017
2016-09-16,CC,0.3663242277783004
2016-09-16,COM,0
2016-09-16,MAR,0
2016-09-16,VOX,0
2016-09-14,PP,34.56664146149324
2016-09-14,PSOE,21.04294092791916
2016-09-14,UP,20.727318182537946
2016-09-14,Cs,12.586059278199803
2016-09-14,ERC,2.7596916944793892
2016-09-14,PDC,1.9837725625754241
2016-09-14,PNV,1.3456987794740636
2016-09-14,PAC,1.3
2016-09-14,BIL,0.9181729090992264
2016-09-14,CC,0.36505877080368676
2016-09-14,COM,0
2016-09-14,MAR,0
2016-09-14,VOX,0
2016-09-12,PP,34.208473424896724
2016-09-12,PSOE,21.471353196615407
2016-09-12,UP,20.667438366465888
2016-09-12,Cs,12.711114080642771
2016-09-12,ERC,2.729656473962099
2016-09-12,PDC,1.979375406858174
2016-09-12,PAC,1.3000000000000003
2016-09-12,PNV,1.288946983391199
2016-09-12,BIL,0.85525565122455
2016-09-12,CC,0.3336059088242369
2016-09-12,COM,0
2016-09-12,MAR,0
2016-09-12,VOX,0
2016-09-10,PP,34.20452281899714
2016-09-10,PSOE,21.529627646466867
2016-09-10,UP,20.646056748842053
2016-09-10,Cs,12.699638729738737
2016-09-10,ERC,2.7265802097809564
2016-09-10,PDC,1.982853418454432
2016-09-10,PAC,1.3
2016-09-10,PNV,1.2842831193905502
2016-09-10,BIL,0.8512291775930196
2016-09-10,CC,0.3311570496985972
2016-09-10,COM,0
2016-09-10,MAR,0
2016-09-10,VOX,0
2016-09-08,PP,34.2135068196524
2016-09-08,PSOE,21.540696886296395
2016-09-08,UP,20.638796949181042
2016-09-08,Cs,12.68622706371299
2016-09-08,ERC,2.7235233351906887
2016-09-08,PDC,1.9863095082592115
2016-09-08,PAC,1.3
2016-09-08,PNV,1.2796486515696657
2016-09-08,BIL,0.847271282987033
2016-09-08,CC,0.32874989961861356
2016-09-08,COM,0
2016-09-08,MAR,0
2016-09-08,VOX,0
2016-09-06,PP,34.22055015846809
2016-09-06,PSOE,21.561057498031214
2016-09-06,UP,20.628602700610873
2016-09-06,Cs,12.67289226295683
2016-09-06,ERC,2.7205146418483555
2016-09-06,PDC,1.9897111245437815
2016-09-06,PAC,1.3
2016-09-06,PNV,1.2750872303970913
2016-09-06,BIL,0.8434171488964987
2016-09-06,CC,0.32640585559827384
2016-09-06,COM,0
2016-09-06,MAR,0
2016-09-06,VOX,0
2016-09-04,PP,34.227107710970415
2016-09-04,PSOE,21.573166700710022
2016-09-04,UP,20.626716917469366
2016-09-04,Cs,12.66160136184523
2016-09-04,ERC,2.7182126777914966
2016-09-04,PDC,1.9905042835547722
2016-09-04,PAC,1.3
2016-09-04,PNV,1.2722281615066129
2016-09-04,BIL,0.8405187447952612
2016-09-04,CC,0.3247191816613401
2016-09-04,COM,0
2016-09-04,MAR,0
2016-09-04,VOX,0
2016-09-02,PP,34.231346567145714
2016-09-02,PSOE,21.587996081507416
2016-09-02,UP,20.629922978413163
2016-09-02,Cs,12.65609804947437
2016-09-02,ERC,2.7160662267410625
2016-09-02,PDC,1.9886508616144847
2016-09-02,PAC,1.3
2016-09-02,PNV,1.2711067473994089
2016-09-02,BIL,0.8387462520612843
2016-09-02,CC,0.323648722753219
2016-09-02,COM,0
2016-09-02,MAR,0
2016-09-02,VOX,0
2016-08-31,PP,34.23265596904292
2016-08-31,PSOE,21.599608510070627
2016-08-31,UP,20.63306345887905
2016-08-31,Cs,12.653310015314489
2016-08-31,ERC,2.712695902210765
2016-08-31,PDC,1.9878183957969549
2016-08-31,PAC,1.3
2016-08-31,PNV,1.2708283225104278
2016-08-31,BIL,0.8373920172746265
2016-08-31,CC,0.3228342455122974
2016-08-31,COM,0
2016-08-31,MAR,0
2016-08-31,VOX,0
2016-08-29,PP,34.225245433212876
2016-08-29,PSOE,21.611990556750218
2016-08-29,UP,20.634597933742523
2016-08-29,Cs,12.655001638260533
2016-08-29,ERC,2.7078577077684423
2016-08-29,PDC,1.9881003144617662
2016-08-29,PAC,1.2999999999999998
2016-08-29,PNV,1.2714823863334905
2016-08-29,BIL,0.8364581458819961
2016-08-29,CC,0.322277503248448
2016-08-29,COM,0
2016-08-29,MAR,0
2016-08-29,VOX,0
2016-08-27,PP,34.22291188246788
2016-08-27,PSOE,21.62181521339653
2016-08-27,UP,20.638122602615255
2016-08-27,Cs,12.655381160158482
2016-08-27,ERC,2.702567953993323
2016-08-27,PDC,1.9884085452158706
2016-08-27,PAC,1.3000000000000003
2016-08-27,PNV,1.272197495372298
2016-08-27,BIL,0.8354398212047137
2016-08-27,CC,0.3216704128175409
2016-08-27,COM,0
2016-08-27,MAR,0
2016-08-27,VOX,0
2016-08-25,PP,34.22188977378313
2016-08-25,PSOE,21.62693929289279
2016-08-25,UP,20.640205408985988
2016-08-25,Cs,12.655487129824591
2016-08-25,ERC,2.69977857724779
2016-08-25,PDC,1.9885742696789472
2016-08-25,PAC,1.3000000000000003
2016-08-25,PNV,1.2725683006322142
2016-08-25,BIL,0.8348790853227028
2016-08-25,CC,0.32134469686416867
2016-08-25,COM,0
2016-08-25,MAR,0
2016-08-25,VOX,0
2016-08-23,PP,34.21486152603948
2016-08-23,PSOE,21.74458526148021
2016-08-23,UP,20.61122123471046
2016-08-23,Cs,12.592933956015363
2016-08-23,ERC,2.683717410567531
2016-08-23,PDC,2.0040782027507036
2016-08-23,PAC,1.3
2016-08-23,PNV,1.2710714138038017
2016-08-23,BIL,0.8368081203230607
2016-08-23,CC,0.31122137979735387
2016-08-23,COM,0
2016-08-23,MAR,0
2016-08-23,VOX,0
2016-08-21,PP,34.44220509182767
2016-08-21,PSOE,21.662612969186938
2016-08-21,UP,20.774492991774263
2016-08-21,Cs,12.587229914306675
2016-08-21,ERC,2.6883359055329246
2016-08-21,PDC,2.009713189524784
2016-08-21,PAC,1.3000000000000003
2016-08-21,PNV,1.274892642457095
2016-08-21,BIL,0.8367546095993873
2016-08-21,CC,0.3112169907000389
2016-08-21,COM,0
2016-08-21,MAR,0
2016-08-21,VOX,0
2016-08-19,PP,34.4599722054159
2016-08-19,PSOE,21.686131610825278
2016-08-19,UP,20.785310506610802
2016-08-19,Cs,12.581540873369825
2016-08-19,ERC,2.6882217414928267
2016-08-19,PDC,2.0097270350189267
2016-08-19,PAC,1.3
2016-08-19,PNV,1.2749993968491347
2016-08-19,BIL,0.836761995239729
2016-08-19,CC,0.31123297976095876
2016-08-19,COM,0
2016-08-19,MAR,0
2016-08-19,VOX,0
2016-08-17,PP,34.3716340257435
2016-08-17,PSOE,21.812184912397644
2016-08-17,UP,20.734501678947435
2016-08-17,Cs,12.577467946831236
2016-08-17,ERC,2.7035369322840084
2016-08-17,PDC,1.987472387051974
2016-08-17,PAC,1.3
2016-08-17,PNV,1.26957565750939
2016-08-17,BIL,0.8412392414811238
2016-08-17,CC,0.29605316520944236
2016-08-17,COM,0
2016-08-17,MAR,0
2016-08-17,VOX,0
2016-08-15,PP,34.38851181533524
2016-08-15,PSOE,21.84289923585314
2016-08-15,UP,20.743449915236482
2016-08-15,Cs,12.567870092641774
2016-08-15,ERC,2.7057234577830678
2016-08-15,PDC,1.9844364954167644
2016-08-15,PAC,1.3
2016-08-15,PNV,1.268801318846013
2016-08-15,BIL,0.8417842047201941
2016-08-15,CC,0.2939802132672222
2016-08-15,COM,0
2016-08-15,MAR,0
2016-08-15,VOX,0
2016-08-13,PP,34.44240032740937
2016-08-13,PSOE,21.995589603201402
2016-08-13,UP,20.714607334442846
2016-08-13,Cs,12.433697637963844
2016-08-13,ERC,2.6941352101187115
2016-08-13,PDC,1.99342146825872
2016-08-13,PAC,1.3
2016-08-13,PNV,1.2477374912900652
2016-08-13,BIL,0.8335869802112246
2016-08-13,CC,0.2903785133300887
2016-08-13,COM,0
2016-08-13,MAR,0
2016-08-13,VOX,0
2016-08-11,PP,34.410584653309044
2016-08-11,PSOE,22.01461369948476
2016-08-11,UP,20.749178592673125
2016-08-11,Cs,12.440652644905324
2016-08-11,ERC,2.7173253907760295
2016-08-11,PDC,2.007390452450541
2016-08-11,PAC,1.3
2016-08-11,PNV,1.2466455819516162
2016-08-11,BIL,0.8151586121735129
2016-08-11,CC,0.287489999957454
2016-08-11,COM,0
2016-08-11,MAR,0
2016-08-11,VOX,0
2016-08-09,PP,34.42892402375237
2016-08-09,PSOE,22.04757952596302
2016-08-09,UP,20.768488695613343
2016-08-09,Cs,12.43523622102411
2016-08-09,ERC,2.725573660804556
2016-08-09,PDC,2.001941030955565
2016-08-09,PAC,1.3
2016-08-09,PNV,1.244539403335939
2016-08-09,BIL,0.813369359682749
2016-08-09,CC,0.2846443802319502
2016-08-09,COM,0
2016-08-09,MAR,0
2016-08-09,VOX,0
2016-08-07,PP,34.44784462322945
2016-08-07,PSOE,22.085663587168494
2016-08-07,UP,20.783643074337004
2016-08-07,Cs,12.426104810572765
2016-08-07,ERC,2.7341766437566277
2016-08-07,PDC,1.9962572596850099
2016-08-07,PAC,1.3
2016-08-07,PNV,1.2423426495121652
2016-08-07,BIL,0.8115031612409237
2016-08-07,CC,0.2816763859856515
2016-08-07,COM,0
2016-08-07,MAR,0
2016-08-07,VOX,0
2016-08-05,PP,34.42881044384187
2016-08-05,PSOE,22.216639587780264
2016-08-05,UP,20.795385082142545
2016-08-05,Cs,12.451187545635806
2016-08-05,ERC,2.7471102365795153
2016-08-05,PDC,1.9784089604004949
2016-08-05,PAC,1.3
2016-08-05,PNV,1.2226040775735283
2016-08-05,BIL,0.7887752683548149
2016-08-05,CC,0.2653495823389267
2016-08-05,COM,0
2016-08-05,MAR,0
2016-08-05,VOX,0
2016-08-03,PP,34.406137775720126
2016-08-03,PSOE,22.260431192704413
2016-08-03,UP,20.788340478864853
2016-08-03,Cs,12.327251211690582
2016-08-03,ERC,2.756892002130957
2016-08-03,PDC,1.9725416219836382
2016-08-03,PAC,1.3
2016-08-03,PNV,1.221157886655417
2016-08-03,BIL,0.7879279745550768
2016-08-03,CC,0.26273401120808787
2016-08-03,COM,0
2016-08-03,MAR,0
2016-08-03,VOX,0
2016-08-01,PP,34.37063973556187
2016-08-01,PSOE,22.269579680451834
2016-08-01,UP,20.83851689510136
2016-08-01,Cs,12.319973526005487
2016-08-01,ERC,2.766691742516608
2016-08-01,PDC,1.9666635018285836
2016-08-01,PAC,1.3
2016-08-01,PNV,1.2197090382373024
2016-08-01,BIL,0.7870791237802206
2016-08-01,CC,0.26011363374068414
2016-08-01,COM,0
2016-08-01,MAR,0
2016-08-01,VOX,0
2016-07-30,PP,34.33825486935399
2016-07-30,PSOE,22.279343635774065
2016-07-30,UP,20.83155446523377
2016-07-30,Cs,12.312206231580404
2016-07-30,ERC,2.77641548399366
2016-07-30,PDC,1.960830967648139
2016-07-30,PAC,1.3
2016-07-30,PNV,1.218271425922816
2016-07-30,BIL,0.7862368560095985
2016-07-30,CC,0.25751357781444423
2016-07-30,COM,0
2016-07-30,MAR,0
2016-07-30,VOX,0
2016-07-28,PP,34.3782164163618
2016-07-28,PSOE,22.313480829295063
2016-07-28,UP,20.842596999021882
2016-07-28,Cs,12.255018796723345
2016-07-28,ERC,2.785972141021103
2016-07-28,PDC,1.9550986547421554
2016-07-28,PAC,1.3
2016-07-28,PNV,1.2168585163076848
2016-07-28,BIL,0.7854090610473301
2016-07-28,CC,0.2549581990234832
2016-07-28,COM,0
2016-07-28,MAR,0
2016-07-28,VOX,0
2016-07-26,PP,34.33596011531326
2016-07-26,PSOE,22.32353616259379
2016-07-26,UP,20.83362482636949
2016-07-26,Cs,12.247935434622253
2016-07-26,ERC,2.7952768602277476
