poll_date,house,sample,party,votes,weight,votes_raw
2016-12-27,sociométrica,800,PSOE,18.8,2,18.8
2016-12-27,sociométrica,1000,Cs,12.6,2.0451303651271457,12.6
2016-12-27,sociométrica,800,Cs,15.5,2,15.5
2016-12-27,sociométrica,1000,UP,22.5,2.0451303651271457,22.5
2016-12-27,sociométrica,800,UP,21.1,2,21.1
2016-12-27,sociométrica,1000,ERC,2.7,2.0451303651271457,2.7
2016-12-27,sociométrica,800,ERC,2.7,2,2.7
2016-12-27,sociométrica,1000,PDC,1.7,2.0451303651271457,1.7
2016-12-27,sociométrica,800,PDC,1.2,2,1.2
2016-12-27,sociométrica,1000,PNV,1.2,2.0451303651271457,1.2
2016-12-27,sociométrica,800,PNV,1.5,2,1.5
2016-12-27,sociométrica,800,BIL,0.8,2,0.8
2016-12-27,sociométrica,800,CC,0.3,2,0.3
2016-12-27,sociométrica,1000,UP_suma,22.5,2.0451303651271457,22.5
2016-12-27,sociométrica,800,UP_suma,21.1,2,21.1
2016-12-25,gipeyop,5414,PP,34.9,1.2107175183734842,34.9
2016-12-25,gipeyop,5414,PSOE,19.9,1.2107175183734842,19.9
2016-12-25,gipeyop,5414,Cs,13.3,1.2107175183734842,13.3
2016-12-25,gipeyop,5414,UP,20.6,1.2107175183734842,20.6
2016-12-25,gipeyop,5414,ERC,2.9,1.2107175183734842,2.9
2016-12-25,gipeyop,5414,PDC,1.8,1.2107175183734842,1.8
2016-12-25,gipeyop,5414,PNV,1.3,1.2107175183734842,1.3
2016-12-25,gipeyop,5414,BIL,1,1.2107175183734842,1
2016-12-25,gipeyop,5414,CC,0.3,1.2107175183734842,0.3
2016-12-25,gipeyop,5414,UP_suma,20.6,1.2107175183734842,20.6
2016-12-21,invymark,NA,PP,34.5,1,34.5
2016-12-21,invymark,NA,PSOE,20.4,1,20.4
2016-12-21,invymark,NA,Cs,11.8,1,11.8
2016-12-21,invymark,NA,UP,22.4,1,22.4
2016-12-21,invymark,NA,UP_suma,22.4,1,22.4
2016-12-15,nc report,1000,PP,36.9,1.0225651825635729,36.9
2016-12-15,gad3,800,PP,34.1,2,34.1
2016-12-15,invymark,NA,PP,34.7,1,34.7
2016-12-15,nc report,1000,PSOE,19.3,1.0225651825635729,19.3
2016-12-15,gad3,800,PSOE,19.2,2,19.2
2016-12-15,invymark,NA,PSOE,19.9,1,19.9
2016-12-15,nc report,1000,Cs,11.6,1.0225651825635729,11.6
2016-12-15,gad3,800,Cs,14.2,2,14.2
2016-12-15,invymark,NA,Cs,12.1,1,12.1
2016-12-15,nc report,1000,UP,21.2,1.0225651825635729,21.2
2016-12-15,gad3,800,UP,21.6,2,21.6
2016-12-15,invymark,NA,UP,22.6,1,22.6
2016-12-15,nc report,1000,ERC,2.7,1.0225651825635729,2.7
2016-12-15,gad3,800,ERC,2.8,2,2.8
2016-12-15,nc report,1000,PDC,1.8,1.0225651825635729,1.8
2016-12-15,gad3,800,PDC,2.1,2,2.1
2016-12-15,nc report,1000,PNV,1.1,1.0225651825635729,1.1
2016-12-15,gad3,800,PNV,1.2,2,1.2
2016-12-15,nc report,1000,BIL,1,1.0225651825635729,1
2016-12-15,gad3,800,BIL,0.9,2,0.9
2016-12-15,nc report,1000,CC,0.3,1.0225651825635729,0.3
2016-12-15,gad3,800,CC,0.3,2,0.3
2016-12-15,nc report,1000,UP_suma,21.2,1.0225651825635729,21.2
2016-12-15,gad3,800,UP_suma,21.6,2,21.6
2016-12-15,invymark,NA,UP_suma,22.6,1,22.6
2016-12-05,simple lógica,1000,PP,33.9,2.0451303651271457,33.9
2016-12-05,celeste-tel,1100,PP,35.9,1.0323578626791556,35.9
2016-12-05,simple lógica,1000,PSOE,19.9,2.0451303651271457,19.9
2016-12-05,celeste-tel,1100,PSOE,20.2,1.0323578626791556,20.2
2016-12-05,simple lógica,1000,Cs,14.5,2.0451303651271457,14.5
2016-12-05,celeste-tel,1100,Cs,12.7,1.0323578626791556,12.7
2016-12-05,simple lógica,1000,UP,21,2.0451303651271457,21
2016-12-05,celeste-tel,1100,UP,20.7,1.0323578626791556,20.7
2016-12-05,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2016-12-05,celeste-tel,1100,PDC,1.9,1.0323578626791556,1.9
2016-12-05,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2016-12-05,celeste-tel,1100,PAC,1.4,1.0323578626791556,1.4
2016-12-05,celeste-tel,1100,BIL,0.9,1.0323578626791556,0.9
2016-12-05,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2016-12-05,simple lógica,1000,UP_suma,21,2.0451303651271457,21
2016-12-05,celeste-tel,1100,UP_suma,20.7,1.0323578626791556,20.7
2016-12-01,sociométrica,800,PP,32.4,2,32.4
2016-12-01,invymark,1200,PP,34.3,1.0413797439924106,34.3
2016-12-01,sociométrica,800,PSOE,19.6,2,19.6
2016-12-01,invymark,1200,PSOE,20,1.0413797439924106,20
2016-12-01,sociométrica,800,Cs,15.4,2,15.4
2016-12-01,invymark,1200,Cs,12.4,1.0413797439924106,12.4
2016-12-01,sociométrica,800,UP,22.4,2,22.4
2016-12-01,invymark,1200,UP,22.9,1.0413797439924106,22.9
2016-12-01,sociométrica,800,ERC,2.8,2,2.8
2016-12-01,sociométrica,800,PDC,1.3,2,1.3
2016-12-01,sociométrica,800,PNV,1.3,2,1.3
2016-12-01,sociométrica,800,BIL,0.7,2,0.7
2016-12-01,sociométrica,800,CC,0.3,2,0.3
2016-12-01,sociométrica,800,UP_suma,22.4,2,22.4
2016-12-01,invymark,1200,UP_suma,22.9,1.0413797439924106,22.9
2016-11-27,metroscopia,2650,PP,34.2,2.254475833720576,34.2
2016-11-27,metroscopia,2650,PSOE,17.9,2.254475833720576,17.9
2016-11-27,metroscopia,2650,Cs,14.5,2.254475833720576,14.5
2016-11-27,metroscopia,2650,UP,22.9,2.254475833720576,22.9
2016-11-27,metroscopia,2650,UP_suma,22.9,2.254475833720576,22.9
2016-11-20,myword,1000,PP,33.8,2.0451303651271457,33.8
2016-11-20,myword,1000,PSOE,18.6,2.0451303651271457,18.6
2016-11-20,myword,1000,Cs,12.4,2.0451303651271457,12.4
2016-11-20,myword,1000,UP,22.5,2.0451303651271457,22.5
2016-11-20,myword,1000,UP_suma,22.5,2.0451303651271457,22.5
2016-11-18,nc report,1000,PP,36.9,1.0225651825635729,36.9
2016-11-18,nc report,1000,PSOE,19.5,1.0225651825635729,19.5
2016-11-18,nc report,1000,Cs,11.4,1.0225651825635729,11.4
2016-11-18,nc report,1000,UP,20.6,1.0225651825635729,20.6
2016-11-18,nc report,1000,ERC,2.8,1.0225651825635729,2.8
2016-11-18,nc report,1000,PDC,1.6,1.0225651825635729,1.6
2016-11-18,nc report,1000,PNV,1.1,1.0225651825635729,1.1
2016-11-18,nc report,1000,BIL,0.9,1.0225651825635729,0.9
2016-11-18,nc report,1000,CC,0.3,1.0225651825635729,0.3
2016-11-18,nc report,1000,UP_suma,20.6,1.0225651825635729,20.6
2016-11-16,invymark,NA,PP,34.8,1,34.8
2016-11-16,invymark,NA,PSOE,19.5,1,19.5
2016-11-16,invymark,NA,Cs,12.1,1,12.1
2016-11-16,invymark,NA,UP,22.7,1,22.7
2016-11-16,invymark,NA,ERC,2.5,1,2.5
2016-11-16,invymark,NA,PDC,1.8,1,1.8
2016-11-16,invymark,NA,PNV,1.2,1,1.2
2016-11-16,invymark,NA,UP_suma,22.7,1,22.7
2016-11-11,sociologia consultores,1100,PP,36.8,1.0323578626791556,36.8
2016-11-11,metroscopia,1302,PP,35.7,2.0998201329186528,35.7
2016-11-11,sociologia consultores,1100,PSOE,18.1,1.0323578626791556,18.1
2016-11-11,metroscopia,1302,PSOE,17.9,2.0998201329186528,17.9
2016-11-11,sociologia consultores,1100,Cs,14,1.0323578626791556,14
2016-11-11,metroscopia,1302,Cs,13,2.0998201329186528,13
2016-11-11,sociologia consultores,1100,UP,18.2,1.0323578626791556,18.2
2016-11-11,metroscopia,1302,UP,23.1,2.0998201329186528,23.1
2016-11-11,sociologia consultores,1100,UP_suma,18.2,1.0323578626791556,18.2
2016-11-11,metroscopia,1302,UP_suma,23.1,2.0998201329186528,23.1
2016-11-06,simple lógica,10003,PP,34.1,2.5747438166626413,34.1
2016-11-06,celeste-tel,1100,PP,36.2,1.0323578626791556,36.2
2016-11-06,simple lógica,10003,PSOE,17.6,2.5747438166626413,17.6
2016-11-06,celeste-tel,1100,PSOE,20.4,1.0323578626791556,20.4
2016-11-06,simple lógica,10003,Cs,14.5,2.5747438166626413,14.5
2016-11-06,celeste-tel,1100,Cs,12.8,1.0323578626791556,12.8
2016-11-06,simple lógica,10003,UP,22.9,2.5747438166626413,22.9
2016-11-06,celeste-tel,1100,UP,20.2,1.0323578626791556,20.2
2016-11-06,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2016-11-06,celeste-tel,1100,PDC,2,1.0323578626791556,2
2016-11-06,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2016-11-06,celeste-tel,1100,PAC,1.3,1.0323578626791556,1.3
2016-11-06,celeste-tel,1100,BIL,0.9,1.0323578626791556,0.9
2016-11-06,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2016-11-06,simple lógica,10003,UP_suma,22.9,2.5747438166626413,22.9
2016-11-06,celeste-tel,1100,UP_suma,20.2,1.0323578626791556,20.2
2016-11-02,invymark,NA,PP,35,1,35
2016-11-02,invymark,NA,PSOE,19.1,1,19.1
2016-11-02,invymark,NA,Cs,12.4,1,12.4
2016-11-02,invymark,NA,UP,22.6,1,22.6
2016-11-02,invymark,NA,ERC,2.6,1,2.6
2016-11-02,invymark,NA,PDC,1.8,1,1.8
2016-11-02,invymark,NA,PNV,1.2,1,1.2
2016-11-02,invymark,NA,UP_suma,22.6,1,22.6
2016-10-27,invymark,NA,PP,35.3,1,35.3
2016-10-27,invymark,NA,PSOE,18.5,1,18.5
2016-10-27,invymark,NA,Cs,12,1,12
2016-10-27,invymark,NA,UP,23.2,1,23.2
2016-10-27,invymark,NA,ERC,2.7,1,2.7
2016-10-27,invymark,NA,PDC,1.9,1,1.9
2016-10-27,invymark,NA,PNV,1.2,1,1.2
2016-10-27,invymark,NA,UP_suma,23.2,1,23.2
2016-10-13,metroscopia,1388,PP,37.8,2.113294114708311,37.8
2016-10-13,metroscopia,1388,PSOE,18,2.113294114708311,18
2016-10-13,metroscopia,1388,Cs,11.6,2.113294114708311,11.6
2016-10-13,metroscopia,1388,UP,22.1,2.113294114708311,22.1
2016-10-13,metroscopia,1388,UP_suma,22.1,2.113294114708311,22.1
2016-10-08,simple lógica,1002,PP,36.8,2.0455390235423203,36.8
2016-10-08,cis,2491,PP,34.5,1.1202846208253254,34.5
2016-10-08,simple lógica,1002,PSOE,15.9,2.0455390235423203,15.9
2016-10-08,cis,2491,PSOE,17,1.1202846208253254,17
2016-10-08,simple lógica,1002,Cs,13.9,2.0455390235423203,13.9
2016-10-08,cis,2491,Cs,12.8,1.1202846208253254,12.8
2016-10-08,simple lógica,1002,UP,23.5,2.0455390235423203,23.5
2016-10-08,cis,2491,UP,21.8,1.1202846208253254,21.8
2016-10-08,cis,2491,ERC,3,1.1202846208253254,3
2016-10-08,cis,2491,PDC,1.7,1.1202846208253254,1.7
2016-10-08,cis,2491,PNV,1.3,1.1202846208253254,1.3
2016-10-08,cis,2491,BIL,0.8,1.1202846208253254,0.8
2016-10-08,cis,2491,CC,0.5,1.1202846208253254,0.5
2016-10-08,simple lógica,1002,UP_suma,23.5,2.0455390235423203,23.5
2016-10-08,cis,2491,UP_suma,21.8,1.1202846208253254,21.8
2016-10-06,nc report,500,PP,36.7,0.49410588440130926,36.7
2016-10-06,sociologia consultores,1100,PP,36.5,1.0323578626791556,36.5
2016-10-06,invymark,NA,PP,34.1,1,34.1
2016-10-06,nc report,500,PSOE,19.9,0.49410588440130926,19.9
2016-10-06,sociologia consultores,1100,PSOE,19.4,1.0323578626791556,19.4
2016-10-06,invymark,NA,PSOE,20,1,20
2016-10-06,nc report,500,Cs,11.9,0.49410588440130926,11.9
2016-10-06,sociologia consultores,1100,Cs,12.5,1.0323578626791556,12.5
2016-10-06,invymark,NA,Cs,13.4,1,13.4
2016-10-06,nc report,500,UP,20.6,0.49410588440130926,20.6
2016-10-06,sociologia consultores,1100,UP,18.6,1.0323578626791556,18.6
2016-10-06,invymark,NA,UP,21.8,1,21.8
2016-10-06,invymark,NA,ERC,2.6,1,2.6
2016-10-06,invymark,NA,PDC,1.9,1,1.9
2016-10-06,invymark,NA,PNV,1.2,1,1.2
2016-10-06,nc report,500,UP_suma,20.6,0.49410588440130926,20.6
2016-10-06,sociologia consultores,1100,UP_suma,18.6,1.0323578626791556,18.6
2016-10-06,invymark,NA,UP_suma,21.8,1,21.8
2016-10-04,celeste-tel,1100,PP,36.1,1.0323578626791556,36.1
2016-10-04,celeste-tel,1100,PSOE,20.9,1.0323578626791556,20.9
2016-10-04,celeste-tel,1100,Cs,12.5,1.0323578626791556,12.5
2016-10-04,celeste-tel,1100,UP,20.5,1.0323578626791556,20.5
2016-10-04,celeste-tel,1100,ERC,2.8,1.0323578626791556,2.8
2016-10-04,celeste-tel,1100,PDC,2,1.0323578626791556,2
2016-10-04,celeste-tel,1100,PNV,1.2,1.0323578626791556,1.2
2016-10-04,celeste-tel,1100,PAC,1.3,1.0323578626791556,1.3
2016-10-04,celeste-tel,1100,BIL,0.8,1.0323578626791556,0.8
2016-10-04,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2016-10-04,celeste-tel,1100,UP_suma,20.5,1.0323578626791556,20.5
2016-10-02,dym,1132,PP,36.2,1.0353224800438283,36.2
2016-10-02,dym,1132,PSOE,19.6,1.0353224800438283,19.6
2016-10-02,dym,1132,Cs,11.8,1.0353224800438283,11.8
2016-10-02,dym,1132,UP,21.7,1.0353224800438283,21.7
2016-10-02,dym,1132,UP_suma,21.7,1.0353224800438283,21.7
2016-09-28,sociométrica,1000,PP,33.8,2.0451303651271457,33.8
2016-09-28,sociométrica,1000,PSOE,19.9,2.0451303651271457,19.9
2016-09-28,sociométrica,1000,Cs,14.6,2.0451303651271457,14.6
2016-09-28,sociométrica,1000,UP,21.4,2.0451303651271457,21.4
2016-09-28,sociométrica,1000,ERC,2.8,2.0451303651271457,2.8
2016-09-28,sociométrica,1000,PDC,1.9,2.0451303651271457,1.9
2016-09-28,sociométrica,1000,PNV,1.4,2.0451303651271457,1.4
2016-09-28,sociométrica,1000,BIL,0.9,2.0451303651271457,0.9
2016-09-28,sociométrica,1000,CC,0.3,2.0451303651271457,0.3
2016-09-28,sociométrica,1000,UP_suma,21.4,2.0451303651271457,21.4
2016-09-20,gad3,3400,PP,36.4,2.311366894735295,36.4
2016-09-20,NA,2400,PP,35.4,1.1161231740339044,35.4
2016-09-20,gad3,3400,PSOE,18.6,2.311366894735295,18.6
2016-09-20,NA,2400,PSOE,19.8,1.1161231740339044,19.8
2016-09-20,gad3,3400,Cs,11.9,2.311366894735295,11.9
2016-09-20,NA,2400,Cs,11.5,1.1161231740339044,11.5
2016-09-20,gad3,3400,UP,20.8,2.311366894735295,20.8
2016-09-20,NA,2400,UP,20.9,1.1161231740339044,20.9
2016-09-20,gad3,3400,ERC,2.8,2.311366894735295,2.8
2016-09-20,NA,2400,ERC,2.7,1.1161231740339044,2.7
2016-09-20,gad3,3400,PDC,2.1,2.311366894735295,2.1
2016-09-20,NA,2400,PDC,2.1,1.1161231740339044,2.1
2016-09-20,gad3,3400,PNV,1.4,2.311366894735295,1.4
2016-09-20,NA,2400,PNV,1.4,1.1161231740339044,1.4
2016-09-20,gad3,3400,BIL,1,2.311366894735295,1
2016-09-20,NA,2400,BIL,1,1.1161231740339044,1
2016-09-20,gad3,3400,CC,0.4,2.311366894735295,0.4
2016-09-20,NA,2400,CC,0.4,1.1161231740339044,0.4
2016-09-20,gad3,3400,UP_suma,20.8,2.311366894735295,20.8
2016-09-20,NA,2400,UP_suma,20.9,1.1161231740339044,20.9
2016-09-12,myword,995,PP,33.4,2.04410549186063,33.4
2016-09-12,myword,995,PSOE,22,2.04410549186063,22
2016-09-12,myword,995,Cs,12.9,2.04410549186063,12.9
2016-09-12,myword,995,UP,20.6,2.04410549186063,20.6
2016-09-12,myword,995,UP_suma,20.6,2.04410549186063,20.6
2016-09-10,simple lógica,1046,PP,33.6,2.0543487181774984,33.6
2016-09-10,simple lógica,1046,PSOE,23.7,2.0543487181774984,23.7
2016-09-10,simple lógica,1046,Cs,12.8,2.0543487181774984,12.8
2016-09-10,simple lógica,1046,UP,20,2.0543487181774984,20
2016-09-10,simple lógica,1046,UP_suma,20,2.0543487181774984,20
2016-09-05,gad3,802,PP,33.9,2.000499438389014,33.9
2016-09-05,invymark,NA,PP,33.7,1,33.7
2016-09-05,metroscopia,1294,PP,34.8,2.098526339504269,34.8
2016-09-05,sociologia consultores,1100,PP,34.7,1.0323578626791556,34.7
2016-09-05,gad3,802,PSOE,21.1,2.000499438389014,21.1
2016-09-05,invymark,NA,PSOE,21.8,1,21.8
2016-09-05,metroscopia,1294,PSOE,21.3,2.098526339504269,21.3
2016-09-05,sociologia consultores,1100,PSOE,22.5,1.0323578626791556,22.5
2016-09-05,gad3,802,Cs,12.9,2.000499438389014,12.9
2016-09-05,invymark,NA,Cs,14,1,14
2016-09-05,metroscopia,1294,Cs,12,2.098526339504269,12
2016-09-05,sociologia consultores,1100,Cs,11.5,1.0323578626791556,11.5
2016-09-05,gad3,802,UP,20.5,2.000499438389014,20.5
2016-09-05,invymark,NA,UP,20.1,1,20.1
2016-09-05,metroscopia,1294,UP,21.1,2.098526339504269,21.1
2016-09-05,sociologia consultores,1100,UP,19.5,1.0323578626791556,19.5
2016-09-05,gad3,802,ERC,2.7,2.000499438389014,2.7
2016-09-05,gad3,802,PDC,2.1,2.000499438389014,2.1
2016-09-05,gad3,802,PNV,1.2,2.000499438389014,1.2
2016-09-05,gad3,802,BIL,0.8,2.000499438389014,0.8
2016-09-05,gad3,802,CC,0.3,2.000499438389014,0.3
2016-09-05,gad3,802,UP_suma,20.5,2.000499438389014,20.5
2016-09-05,invymark,NA,UP_suma,20.1,1,20.1
2016-09-05,metroscopia,1294,UP_suma,21.1,2.098526339504269,21.1
2016-09-05,sociologia consultores,1100,UP_suma,19.5,1.0323578626791556,19.5
2016-09-01,nc report,1000,PP,34.8,1.0225651825635729,34.8
2016-09-01,nc report,1000,PSOE,22.4,1.0225651825635729,22.4
2016-09-01,nc report,1000,Cs,12.1,1.0225651825635729,12.1
2016-09-01,nc report,1000,UP,20.7,1.0225651825635729,20.7
2016-09-01,nc report,1000,ERC,2.8,1.0225651825635729,2.8
2016-09-01,nc report,1000,PDC,1.9,1.0225651825635729,1.9
2016-09-01,nc report,1000,PNV,1.2,1.0225651825635729,1.2
2016-09-01,nc report,1000,BIL,0.8,1.0225651825635729,0.8
2016-09-01,nc report,1000,CC,0.3,1.0225651825635729,0.3
2016-09-01,nc report,1000,UP_suma,20.7,1.0225651825635729,20.7
2016-08-26,celeste-tel,1100,PP,34,1.0323578626791556,34
2016-08-26,celeste-tel,1100,PSOE,22.3,1.0323578626791556,22.3
2016-08-26,celeste-tel,1100,Cs,12.7,1.0323578626791556,12.7
2016-08-26,celeste-tel,1100,UP,20.9,1.0323578626791556,20.9
2016-08-26,celeste-tel,1100,ERC,2.5,1.0323578626791556,2.5
2016-08-26,celeste-tel,1100,PDC,2,1.0323578626791556,2
2016-08-26,celeste-tel,1100,PNV,1.3,1.0323578626791556,1.3
2016-08-26,celeste-tel,1100,PAC,1.3,1.0323578626791556,1.3
2016-08-26,celeste-tel,1100,BIL,0.8,1.0323578626791556,0.8
2016-08-26,celeste-tel,1100,CC,0.3,1.0323578626791556,0.3
2016-08-26,celeste-tel,1100,UP_suma,20.9,1.0323578626791556,20.9
2016-08-05,simple lógica,1049,PP,35.4,2.0549371604676203,35.4
2016-08-05,simple lógica,1049,PSOE,22.8,2.0549371604676203,22.8
2016-08-05,simple lógica,1049,Cs,12.3,2.0549371604676203,12.3
2016-08-05,simple lógica,1049,UP,21.3,2.0549371604676203,21.3
2016-08-05,simple lógica,1049,UP_suma,21.3,2.0549371604676203,21.3
2016-07-22,nc report,1000,PP,34.1,1.0225651825635729,34.1
2016-07-22,nc report,1000,PSOE,22.2,1.0225651825635729,22.2
2016-07-22,nc report,1000,Cs,12.3,1.0225651825635729,12.3
2016-07-22,nc report,1000,UP,21,1.0225651825635729,21
2016-07-22,nc report,1000,ERC,2.9,1.0225651825635729,2.9
2016-07-22,nc report,1000,PDC,2,1.0225651825635729,2
2016-07-22,nc report,1000,PNV,1.2,1.0225651825635729,1.2
2016-07-22,nc report,1000,BIL,0.7,1.0225651825635729,0.7
2016-07-22,nc report,1000,CC,0.3,1.0225651825635729,0.3
2016-07-22,nc report,1000,UP_suma,21,1.0225651825635729,21
2016-07-10,simple lógica,1033,PP,33.5,2.0517811194922935,33.5
2016-07-10,simple lógica,1033,PSOE,22.3,2.0517811194922935,22.3
2016-07-10,simple lógica,1033,Cs,14.1,2.0517811194922935,14.1
2016-07-10,simple lógica,1033,UP,21.6,2.0517811194922935,21.6
2016-07-10,simple lógica,1033,UP_suma,21.6,2.0517811194922935,21.6
2016-07-05,cis,2479,PP,32.5,1.1197437678599884,32.5
2016-07-05,cis,2479,PSOE,23.1,1.1197437678599884,23.1
2016-07-05,cis,2479,Cs,12,1.1197437678599884,12
2016-07-05,cis,2479,UP,19.6,1.1197437678599884,19.6
2016-07-05,cis,2479,ERC,2.9,1.1197437678599884,2.9
2016-07-05,cis,2479,PDC,1.7,1.1197437678599884,1.7
2016-07-05,cis,2479,PNV,1.2,1.1197437678599884,1.2
2016-07-05,cis,2479,BIL,0.9,1.1197437678599884,0.9
2016-07-05,cis,2479,CC,0.1,1.1197437678599884,0.1
2016-07-05,cis,2479,UP_suma,19.6,1.1197437678599884,19.6
2016-07-01,invymark,NA,PP,33.6,1,33.6
2016-07-01,invymark,NA,PSOE,22.5,1,22.5
2016-07-01,invymark,NA,Cs,11.7,1,11.7
2016-07-01,invymark,NA,UP,21.2,1,21.2
2016-07-01,invymark,NA,UP_suma,21.2,1,21.2
